question,correct_answers,question_type
What is the volume (in L) of a 0.002 M solution of KNO<sub>3</sub> if it contains 0.838 moles of solute?,400;4e2;4E2;420;4.2e2;4.2E2;500;5e2;5E2;5.0e2;5.0e2;5.0E2,short_answer
What is the volume of a solution (in mL) if it contains 0.04 moles of Pb(NO<sub>3</sub>)<sub>2</sub> and has a concentration of 0.0077 M,5000;5e3;5E3;5200;5.2e3;5.2E3;6000;6e3;6E3;6.0e3;6.0e3;6.0E3,short_answer
"A 0.0737 mol/L solution of KClO<sub>4</sub> contains 0.91 moles of KClO<sub>4</sub>. What is the solution volume, in mL?",12000;1.2e4;1.2E4;10000;1e4;1E4;12300;1.23e4;1.23E4;13000;1.3e4;1.3E4;10000;1e4;1E4;1.30e4;1.30e4;1.30E4,short_answer
How many moles of solute are in a 0.9 L of a 0.005 M solution of Na<sub>2</sub>CO<sub>3</sub>?,0.005;5e-3;5E-3;.005;0.0045;4.5e-3;4.5E-3;.0045;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
How many moles of solute are in a 0.709 L of a 0.047 M solution of NH<sub>4</sub>Br?,0.033;3.3e-2;3.3E-2;.033;0.03;3e-2;3E-2;.03;0.0333;3.33e-2;3.33E-2;.0333;0.034;3.4e-2;3.4E-2;.034;0.03;3e-2;3E-2;.03;0.0340;3.40e-2;3.40E-2;.0340,short_answer
How many moles of solute are in a 446 mL of a 0.00122 M solution of Na<sub>3</sub>PO<sub>4</sub>?,0.000544;5.44e-4;5.44E-4;.000544;0.00054;5.4e-4;5.4E-4;.00054;0.0005441;5.441e-4;5.441E-4;.0005441;0.000545;5.45e-4;5.45E-4;.000545;0.00055;5.5e-4;5.5E-4;.00055;0.0005450;5.450e-4;5.450E-4;.0005450,short_answer
"A 0.36 M solution of NaNO<sub>3</sub> contains 0.026 moles of NaNO<sub>3</sub>. What is the solution volume, in L?",0.072;7.2e-2;7.2E-2;.072;0.07;7e-2;7E-2;.07;0.0722;7.22e-2;7.22E-2;.0722;0.073;7.3e-2;7.3E-2;.073;0.07;7e-2;7E-2;.07;0.0730;7.30e-2;7.30E-2;.0730,short_answer
What is the volume (in L) of a 0.03 M solution of KClO<sub>4</sub> if it contains 0.002 moles of solute?,0.07;7e-2;7E-2;.07;0.067;6.7e-2;6.7E-2;.067;0.06;6e-2;6E-2;.06;0.060;6.0e-2;6.0E-2;.060,short_answer
Calculate the concentration of a solution (in M) prepared by dissolving 0.3 moles of NH<sub>4</sub>Br in 3.5 L of water,0.09;9e-2;9E-2;.09;0.086;8.6e-2;8.6E-2;.086;0.08;8e-2;8E-2;.08;0.080;8.0e-2;8.0E-2;.080,short_answer
Calculate the molarity of a solution prepared from 50 mL of water and 0.0102 moles of solute,0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20;0.3;3e-1;3E-1;.3;0.30;3.0e-1;3.0E-1;.30,short_answer
How many moles of solute are in a 0.03 L of a 3.6 M solution of Ba(NO<sub>3</sub>)<sub>2</sub>?,0.1;1e-1;1E-1;.1;0.11;1.1e-1;1.1E-1;.11;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
What is the volume of a solution (in mL) if it contains 0.0347 moles of Pb(NO<sub>3</sub>)<sub>2</sub> and has a concentration of 0.304 M,114;1.14e2;1.14E2;114.;110;1.1e2;1.1E2;114.1;1.141e2;1.141E2;115;1.15e2;1.15E2;115.;120;1.2e2;1.2E2;115.0;1.150e2;1.150E2,short_answer
How many moles of solute are in a 900 mL of a 0.0035 M solution of KClO<sub>4</sub>?,0.003;3e-3;3E-3;.003;0.0032;3.2e-3;3.2E-3;.0032;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
What is the volume of a solution (in L) if it contains 0.048 moles of Ba(NO<sub>3</sub>)<sub>2</sub> and has a concentration of 0.0125 M,3.8;3.8e0;3.8E0;4;4e0;4E0;4.;3.84;3.84e0;3.84E0;3.9;3.9e0;3.9E0;4;4e0;4E0;4.;3.90;3.90e0;3.90E0,short_answer
Calculate the concentration of a solution (in M) prepared by dissolving 0.002 moles of Mg(NO<sub>3</sub>)<sub>2</sub> in 0.515 L of water,0.004;4e-3;4E-3;.004;0.0039;3.9e-3;3.9E-3;.0039;0.003;3e-3;3E-3;.003;0.0030;3.0e-3;3.0E-3;.0030,short_answer
Calculate the molarity of a solution prepared from 85800 mL of water and 0.4 moles of Mg(NO<sub>3</sub>)<sub>2</sub>,0.005;5e-3;5E-3;.005;0.0047;4.7e-3;4.7E-3;.0047;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
How many moles of solute are in a 240 mL of a 2 M solution of Fe(NO<sub>3</sub>)<sub>2</sub>?,0.5;5e-1;5E-1;.5;0.48;4.8e-1;4.8E-1;.48;0.4;4e-1;4E-1;.4;0.40;4.0e-1;4.0E-1;.40,short_answer
A 2.5 M solution of AgNO<sub>3</sub> has a volume of 0.246 L. How many moles of solute are in the solution?,0.62;6.2e-1;6.2E-1;.62;0.6;6e-1;6E-1;.6;0.615;6.15e-1;6.15E-1;.615;0.61;6.1e-1;6.1E-1;.61;0.6;6e-1;6E-1;.6;0.610;6.10e-1;6.10E-1;.610,short_answer
Calculate the concentration of a solution (in M) prepared by dissolving 0.02 moles of K<sub>2</sub>CO<sub>3</sub> in 100 mL of water,0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20;0.1;1e-1;1E-1;.1;0.10;1.0e-1;1.0E-1;.10,short_answer
A 0.2 M solution of Mg(NO<sub>3</sub>)<sub>2</sub> has a volume of 0.06 L. How many moles of solute are in the solution?,0.01;1e-2;1E-2;.01;0.012;1.2e-2;1.2E-2;.012;0.02;2e-2;2E-2;.02;0.020;2.0e-2;2.0E-2;.020,short_answer
Calculate the molarity of a solution prepared from 0.69 moles of NaNO<sub>3</sub> and 500 L of water,0.001;1e-3;1E-3;.001;0.0014;1.4e-3;1.4E-3;.0014;0.002;2e-3;2E-3;.002;0.0020;2.0e-3;2.0E-3;.0020,short_answer
Calculate the molarity of a solution prepared from 500 mL of water and 0.0609 moles of KClO<sub>4</sub>,0.1;1e-1;1E-1;.1;0.12;1.2e-1;1.2E-1;.12;0.2;2e-1;2E-1;.2;0.20;2.0e-1;2.0E-1;.20,short_answer
What is the volume (in L) of a 4 M solution of Ba(NO<sub>3</sub>)<sub>2</sub> if it contains 0.2 moles of solute?,0.05;5e-2;5E-2;.05;0.050;5.0e-2;5.0E-2;.050;0.04;4e-2;4E-2;.04;0.040;4.0e-2;4.0E-2;.040,short_answer
How many moles of solute are in a 550 mL of a 0.00310 M solution of KCl?,0.0017;1.7e-3;1.7E-3;.0017;0.002;2e-3;2E-3;.002;0.00171;1.71e-3;1.71E-3;.00171;0.0018;1.8e-3;1.8E-3;.0018;0.002;2e-3;2E-3;.002;0.00180;1.80e-3;1.80E-3;.00180,short_answer
A 0.0494 M solution of Ba(NO<sub>3</sub>)<sub>2</sub> has a volume of 0.694 L. How many moles of solute are in the solution?,0.0343;3.43e-2;3.43E-2;.0343;0.034;3.4e-2;3.4E-2;.034;0.03428;3.428e-2;3.428E-2;.03428;0.0342;3.42e-2;3.42E-2;.0342;0.034;3.4e-2;3.4E-2;.034;0.03420;3.420e-2;3.420E-2;.03420,short_answer
Calculate the molarity of a solution prepared from 0.043 moles of solute and 0.69 L of water,0.062;6.2e-2;6.2E-2;.062;0.06;6e-2;6E-2;.06;0.0623;6.23e-2;6.23E-2;.0623;0.063;6.3e-2;6.3E-2;.063;0.06;6e-2;6E-2;.06;0.0630;6.30e-2;6.30E-2;.0630,short_answer
How many moles of solute are in a 0.93 L of a 0.143 M solution of Na<sub>3</sub>PO<sub>4</sub>?,0.13;1.3e-1;1.3E-1;.13;0.1;1e-1;1E-1;.1;0.133;1.33e-1;1.33E-1;.133;0.14;1.4e-1;1.4E-1;.14;0.1;1e-1;1E-1;.1;0.140;1.40e-1;1.40E-1;.140,short_answer
Calculate the concentration of a solution (in M) prepared by dissolving 0.85 moles of Co(NO<sub>3</sub>)<sub>2</sub> in 8700 mL of water,0.098;9.8e-2;9.8E-2;.098;0.10;1.0e-1;1.0E-1;.10;0.0977;9.77e-2;9.77E-2;.0977;0.097;9.7e-2;9.7E-2;.097;0.10;1.0e-1;1.0E-1;.10;0.0970;9.70e-2;9.70E-2;.0970,short_answer
"A 0.0011 mol/L solution of KCl contains 0.0051 moles of KCl. What is the solution volume, in L?",4.6;4.6e0;4.6E0;5;5e0;5E0;5.;4.64;4.64e0;4.64E0;4.7;4.7e0;4.7E0;5;5e0;5E0;5.;4.70;4.70e0;4.70E0,short_answer
What is the volume (in L) of a 2 M solution of Co(NO<sub>3</sub>)<sub>2</sub> if it contains 0.0093 moles of solute?,0.005;5e-3;5E-3;.005;0.0046;4.6e-3;4.6E-3;.0046;0.004;4e-3;4E-3;.004;0.0040;4.0e-3;4.0E-3;.0040,short_answer
Calculate the molarity of a solution prepared from 0.075 moles of Na<sub>2</sub>CO<sub>3</sub> and 0.09 L of water,0.8;8e-1;8E-1;.8;0.83;8.3e-1;8.3E-1;.83;0.9;9e-1;9E-1;.9;0.90;9.0e-1;9.0E-1;.90,short_answer
Calculate the molarity of a solution prepared from 0.0772 moles of Na<sub>3</sub>PO<sub>4</sub> and 5900 mL of water,0.013;1.3e-2;1.3E-2;.013;0.01;1e-2;1E-2;.01;0.0131;1.31e-2;1.31E-2;.0131;0.014;1.4e-2;1.4E-2;.014;0.01;1e-2;1E-2;.01;0.0140;1.40e-2;1.40E-2;.0140,short_answer
Calculate the molarity of a solution prepared from 93.0 mL of water and 0.0062 moles of solute,0.067;6.7e-2;6.7E-2;.067;0.07;7e-2;7E-2;.07;0.0667;6.67e-2;6.67E-2;.0667;0.066;6.6e-2;6.6E-2;.066;0.07;7e-2;7E-2;.07;0.0660;6.60e-2;6.60E-2;.0660,short_answer
What is the volume of a solution (in mL) if it contains 0.332 moles of CaCl<sub>2</sub> and has a concentration of 5 M,70;7e1;7E1;66;6.6e1;6.6E1;66.;60;6e1;6E1;60.;6.0e1;6.0E1;60..,short_answer
How many moles of solute are in a 750 mL of a 0.038 M solution of KNO<sub>3</sub>?,0.028;2.8e-2;2.8E-2;.028;0.03;3e-2;3E-2;.03;0.0285;2.85e-2;2.85E-2;.0285;0.029;2.9e-2;2.9E-2;.029;0.03;3e-2;3E-2;.03;0.0290;2.90e-2;2.90E-2;.0290,short_answer
"A 0.00522 M solution of NaClO<sub>4</sub> contains 0.0014 moles of NaClO<sub>4</sub>. What is the solution volume, in mL?",270;2.7e2;2.7E2;300;3e2;3E2;268;2.68e2;2.68E2;268.;260;2.6e2;2.6E2;300;3e2;3E2;260.;2.60e2;2.60E2;260..,short_answer
Calculate the molarity of a solution prepared from 0.0015 moles of Fe(NO<sub>3</sub>)<sub>2</sub> and 143 mL of water,0.010;1.0e-2;1.0E-2;.010;0.01;1e-2;1E-2;.01;0.0105;1.05e-2;1.05E-2;.0105;0.011;1.1e-2;1.1E-2;.011;0.01;1e-2;1E-2;.01;0.0110;1.10e-2;1.10E-2;.0110,short_answer
Calculate the molarity of a solution prepared from 0.005 moles of AgNO<sub>3</sub> and 4 L of water,0.001;1e-3;1E-3;.001;0.0013;1.3e-3;1.3E-3;.0013;0.002;2e-3;2E-3;.002;0.0020;2.0e-3;2.0E-3;.0020,short_answer
"A 0.8 M solution of K<sub>2</sub>CO<sub>3</sub> contains 0.00328 moles of K<sub>2</sub>CO<sub>3</sub>. What is the solution volume, in mL?",4;4e0;4E0;4.;4.1;4.1e0;4.1E0;5;5e0;5E0;5.;5.0;5.0e0;5.0E0,short_answer
