question,correct_answers,question_type
What is the mass of a sample (in mg) whose volume is 0.00000301 L and whose density is 441 oz L<sup>-1</sup>.<br>There are 28350. mg in one oz.,37.6;3.76e1;3.76E1;38;3.8e1;3.8E1;38.;37.63;3.763e1;3.763E1;37.7;3.77e1;3.77E1;38;3.8e1;3.8E1;38.;37.70;3.770e1;3.770E1,short_answer
A sample has a density of 2.2 kg L<sup>-1</sup> and a mass of 24.14 lb. Calculate the volume of the sample in L<br>There are 2.2046 lb in one kg.,5.0;5.0e0;5.0E0;5;5e0;5E0;5.;4.98;4.98e0;4.98E0;4.9;4.9e0;4.9E0;5;5e0;5E0;5.;4.90;4.90e0;4.90E0,short_answer
What is the mass of a sample (in kg) whose density is 0.011 kg cm<sup>-3</sup> and whose volume is 0.12 m<sup>3</sup>.<br>There are 1.0000 x 10<sup>6</sup> cm3 in one m3.,1300;1.3e3;1.3E3;1000;1e3;1E3;1320;1.32e3;1.32E3;1400;1.4e3;1.4E3;1000;1e3;1E3;1.40e3;1.40e3;1.40E3,short_answer
What is the mass of a sample (in kg) whose volume is 33500 cm<sup>3</sup> and whose density is 0.663 g cm<sup>-3</sup>.<br>There are 1000.0 g in one kg.,22.2;2.22e1;2.22E1;22;2.2e1;2.2E1;22.;22.21;2.221e1;2.221E1;22.3;2.23e1;2.23E1;22;2.2e1;2.2E1;22.;22.30;2.230e1;2.230E1,short_answer
What is the mass of a sample (in kg) whose volume is 0.188 m<sup>3</sup> and whose density is 5.28 x 10<sup>9</sup> mg m<sup>-3</sup>.<br>There are 1.0000 x 10<sup>6</sup> mg in one kg.,993;9.93e2;9.93E2;993.;990;9.9e2;9.9E2;992.6;9.926e2;9.926E2;992;9.92e2;9.92E2;992.;990;9.9e2;9.9E2;992.0;9.920e2;9.920E2,short_answer
A sample has a mass of 63.84 g and a density of 53000 g gal<sup>-1</sup>. Calculate the volume of the sample in L<br>There are 3.7854 L in one gal.,0.0046;4.6e-3;4.6E-3;.0046;0.005;5e-3;5E-3;.005;0.00456;4.56e-3;4.56E-3;.00456;0.0045;4.5e-3;4.5E-3;.0045;0.005;5e-3;5E-3;.005;0.00450;4.50e-3;4.50E-3;.00450,short_answer
What is the mass of a sample (in oz) whose density is 4.96 x 10<sup>7</sup> mg gal<sup>-1</sup> and whose volume is 0.20 gal.<br>There are 28350. mg in one oz.,350;3.5e2;3.5E2;300;3e2;3E2;350.;3.50e2;3.50E2;350..;340;3.4e2;3.4E2;300;3e2;3E2;340.;3.40e2;3.40E2;340..,short_answer
A sample has a mass of 2.343 mg and a density of 3.4 x 10<sup>6</sup> mg L<sup>-1</sup>. Calculate the volume of the sample in m<sup>3</sup><br>There are 1000.0 L in one m3.,6.9e-10;6.9e-10;6.9E-10;7e-10;7e-10;7E-10;6.89e-10;6.89e-10;6.89E-10;6.8e-10;6.8e-10;6.8E-10;7e-10;7e-10;7E-10;6.80e-10;6.80e-10;6.80E-10,short_answer
Calculate the density of a material (in kg L<sup>-1</sup>) given the following data:<br>Volume = 0.00934 m<sup>3</sup><br>Mass = 46.87 kg<br>There are 1000.0 L in one m3.,5.02;5.02e0;5.02E0;5.0;5.0e0;5.0E0;5.018;5.018e0;5.018E0;5.01;5.01e0;5.01E0;5.0;5.0e0;5.0E0;5.010;5.010e0;5.010E0,short_answer
What is the mass of a sample (in oz) whose density is 621500 oz m<sup>-3</sup> and whose volume is 4.457 L.<br>There are 1000.0 L in one m3.,2770.;2.770e3;2.770E3;2770..;2770;2.77e3;2.77E3;2770.1;2.7701e3;2.7701E3;2771;2.771e3;2.771E3;2771.;2770;2.77e3;2.77E3;2771.0;2.7710e3;2.7710E3,short_answer
What is the mass of a sample (in mg) whose volume is 3.96 x 10<sup>-8</sup> gal and whose density is 29260 g gal<sup>-1</sup>.<br>There are 1000.0 mg in one g.,1.16;1.16e0;1.16E0;1.2;1.2e0;1.2E0;1.159;1.159e0;1.159E0;1.15;1.15e0;1.15E0;1.1;1.1e0;1.1E0;1.150;1.150e0;1.150E0,short_answer
A sample has a density of 0.71 oz cm<sup>-3</sup> and a mass of 2700. oz. Calculate the volume of the sample in gal<br>There are 3785.4 cm3 in one gal.,1.0;1.0e0;1.0E0;1;1e0;1E0;1.;1.01;1.01e0;1.01E0;1.1;1.1e0;1.1E0;1;1e0;1E0;1.;1.10;1.10e0;1.10E0,short_answer
Calculate the density of a material (in kg m<sup>-3</sup>) given the following data:<br>Mass = 16.3 kg<br>Volume = 910 cm<sup>3</sup><br>There are 1.0000 x 10<sup>6</sup> cm3 in one m3.,18000;1.8e4;1.8E4;20000;2e4;2E4;17900;1.79e4;1.79E4;17000;1.7e4;1.7E4;20000;2e4;2E4;1.70e4;1.70e4;1.70E4,short_answer
Calculate the density of a material (in kg m<sup>-3</sup>) given the following data:<br>Volume = 0.000055 m<sup>3</sup><br>Mass = 25 oz<br>There are 35.274 oz in one kg.,13000;1.3e4;1.3E4;10000;1e4;1E4;12900;1.29e4;1.29E4;12000;1.2e4;1.2E4;10000;1e4;1E4;1.20e4;1.20e4;1.20E4,short_answer
A sample has a density of 19 kg L<sup>-1</sup> and a mass of 49 kg. Calculate the volume of the sample in cm<sup>3</sup><br>There are 1000.0 cm3 in one L.,2600;2.6e3;2.6E3;3000;3e3;3E3;2580;2.58e3;2.58E3;2500;2.5e3;2.5E3;3000;3e3;3E3;2.50e3;2.50e3;2.50E3,short_answer
What is the mass of a sample (in lb) whose density is 2.55 g cm<sup>-3</sup> and whose volume is 718 cm<sup>3</sup>.<br>There are 453.59 g in one lb.,4.04;4.04e0;4.04E0;4.0;4.0e0;4.0E0;4.036;4.036e0;4.036E0;4.03;4.03e0;4.03E0;4.0;4.0e0;4.0E0;4.030;4.030e0;4.030E0,short_answer
What is the mass of a sample (in kg) whose volume is 33 L and whose density is 0.0154 kg cm<sup>-3</sup>.<br>There are 1000.0 cm3 in one L.,510;5.1e2;5.1E2;500;5e2;5E2;508;5.08e2;5.08E2;508.;5.0e2;5.0e2;5.0E2;500;5e2;5E2;500.;5.00e2;5.00E2;500..,short_answer
What is the mass of a sample (in mg) whose density is 3600 mg cm<sup>-3</sup> and whose volume is 0.0000044 L.<br>There are 1000.0 cm3 in one L.,16;1.6e1;1.6E1;16.;20;2e1;2E1;15.8;1.58e1;1.58E1;15;1.5e1;1.5E1;15.;20;2e1;2E1;15.0;1.50e1;1.50E1,short_answer
Calculate the density of a material (in lb m<sup>-3</sup>) given the following data:<br>Volume = 3.3 x 10<sup>-10</sup> m<sup>3</sup><br>Mass = 4.9 mg<br>There are 453590 mg in one lb.,33000;3.3e4;3.3E4;30000;3e4;3E4;32700;3.27e4;3.27E4;32000;3.2e4;3.2E4;30000;3e4;3E4;3.20e4;3.20e4;3.20E4,short_answer
A sample has a mass of 2.6 g and a density of 1.38 x 10<sup>10</sup> mg m<sup>-3</sup>. Calculate the volume of the sample in m<sup>3</sup><br>There are 1000.0 mg in one g.,1.9e-7;1.9e-7;1.9E-7;2e-7;2e-7;2E-7;1.88e-7;1.88e-7;1.88E-7;1.8e-7;1.8e-7;1.8E-7;2e-7;2e-7;2E-7;1.80e-7;1.80e-7;1.80E-7,short_answer
Calculate the density of a material (in kg cm<sup>-3</sup>) given the following data:<br>Volume = 0.0130 m<sup>3</sup><br>Mass = 13.44 kg<br>There are 1.0000 x 10<sup>6</sup> cm3 in one m3.,0.00103;1.03e-3;1.03E-3;.00103;0.0010;1.0e-3;1.0E-3;.0010;0.001034;1.034e-3;1.034E-3;.001034;0.00104;1.04e-3;1.04E-3;.00104;0.0010;1.0e-3;1.0E-3;.0010;0.001040;1.040e-3;1.040E-3;.001040,short_answer
What is the mass of a sample (in mg) whose volume is 0.0000022 gal and whose density is 1.83 x 10<sup>10</sup> mg m<sup>-3</sup>.<br>There are 264.17 gal in one m3.,150;1.5e2;1.5E2;200;2e2;2E2;152;1.52e2;1.52E2;152.;160;1.6e2;1.6E2;200;2e2;2E2;160.;1.60e2;1.60E2;160..,short_answer
A sample has a mass of 15.1 oz and a density of 68 kg gal<sup>-1</sup>. Calculate the volume of the sample in gal<br>There are 35.274 oz in one kg.,0.0063;6.3e-3;6.3E-3;.0063;0.006;6e-3;6E-3;.006;0.00628;6.28e-3;6.28E-3;.00628;0.0062;6.2e-3;6.2E-3;.0062;0.006;6e-3;6E-3;.006;0.00620;6.20e-3;6.20E-3;.00620,short_answer
